N,P,K,temperature,humidity,ph,rainfall,label
0.580645161,0.24338578,0.29698343,28.82629037,94.26765349,6.201797639,26.23838511,muskmelon
0.509433962,0.281627211,0.28466259,28.52379742,92.09688432,6.041027474,29.86681385,muskmelon
0.653409091,0.099924667,0.302247022,29.06785065,90.97685539,6.019372459,29.1194739,muskmelon
0.614814815,0.086330035,0.273019986,29.08417927,90.73891887,6.704104127000001,25.33014238,muskmelon
0.525,0.201012901,0.308528678,28.47090661,94.79453182,6.494251024,21.08484101,muskmelon
0.605555556,0.261886271,0.27494441,28.27973674,90.38971208,6.224535448999998,21.58992507,muskmelon
0.536723164,0.244405544,0.314851825,28.47212559,91.21322065,6.160414414,20.88620369,muskmelon
0.664804469,0.055748528,0.307280452,29.68846716,94.30111601,6.168757984,26.83924845,muskmelon
0.628571429,0.152133975,0.300545352,27.02415146,91.66737633,6.085444691,21.26034986,muskmelon
0.554054054,0.189282642,0.280270094,29.09588297,94.16748386,6.1590508160000015,26.70581328,muskmelon
0.583892617,0.152684432,0.281886978,29.69238699,92.58862544,6.606033244,29.1102594,muskmelon
0.578231293,0.099771419,0.304467898,28.20619412,92.86798698,6.447662945,28.78654515,muskmelon
0.628930818,0.068141181,0.301179729,29.05248036,93.92217834,6.105909623,23.66620626,muskmelon
0.648484848,0.13702947,0.271881903,29.57240298,93.61870344,6.559763394,27.56918621,muskmelon
0.602649007,0.145887624,0.278857621,29.10968327,92.43510994,6.14410903,27.95602304,muskmelon
0.576271186,0.242236776,0.292193959,28.20480805,92.91440379,6.099662369,20.36001144,muskmelon
0.6,0.233386204,0.304171135,29.11858526,92.12543021,6.413927319,24.52020164,muskmelon
0.537974684,0.204622506,0.302803513,29.62800691,90.10051615,6.0751441160000015,23.69586761,muskmelon
0.565217391,0.227661892,0.313961385,29.81196601,90.36881284,6.123802502,22.68766503,muskmelon
0.566666667,0.227007491,0.312749108,27.72338349,90.93897939,6.698468621,22.81863447,muskmelon
0.607329843,0.239783018,0.290386008,29.26092798,92.92367701,6.088885814,28.70627683,muskmelon
0.606060606,0.179461362,0.27902849,29.72791119,94.29753295,6.367800632000001,26.52364146,muskmelon
0.582010582,0.231672276,0.310889429,28.91105641,90.78413842,6.425930938,23.44398467,muskmelon
0.577777778,0.238177774,0.293358981,28.96361426,93.88482153,6.469983276000002,23.56130173,muskmelon
0.622093023,0.117533267,0.310475627,28.59052369,91.33617236,6.094016337999999,29.44008034,muskmelon
0.556818182,0.246822218,0.305816571,27.33897716,90.69759008,6.1500908989999985,28.69113835,muskmelon
0.560509554,0.171883571,0.301175158,29.90415889,90.75284363,6.646962425,25.37828397,muskmelon
0.550632911,0.253995045,0.281424607,27.42711692,90.02696201,6.379690748,21.7508774,muskmelon
0.689655172,0.095743512,0.27666519,29.55657523,90.70937262,6.732834334,28.36535596,muskmelon
0.616883117,0.146329316,0.27122028,29.84070774,93.76312893,6.126019932,23.28207838,muskmelon
0.610169492,0.225558999,0.280994797,28.53545677,91.72742702,6.161123579,25.1290048,muskmelon
0.557823129,0.141127401,0.29887732,27.11535046,94.86907886,6.442810053,26.51924782,muskmelon
0.606060606,0.217299028,0.315273703,27.84492803,91.60666594,6.732049075,26.47844429,muskmelon
0.61452514,0.224417496,0.280006413,29.03157242,91.82172592,6.243673725,24.93861254,muskmelon
0.582822086,0.240022764,0.275412575,27.82424457,90.56698742,6.266208727,21.19014526,muskmelon
0.642424242,0.115304969,0.290398925,27.72653142,92.00687531,6.350623739,20.21126747,muskmelon
0.607361963,0.129453911,0.297134908,28.69708334,94.30759855,6.002927293,22.21807088,muskmelon
0.598870056,0.198550193,0.297029091,29.73019662,90.97015715,6.342573112,20.49035619,muskmelon
0.56462585,0.117595528,0.302065292,29.54097171,92.91778307,6.163921247999999,21.9653077,muskmelon
0.612565445,0.184819295,0.313235947,28.80311922,91.78336933,6.121745389,25.16359891,muskmelon
0.566473988,0.254178408,0.293723329,27.29035669,90.53330091,6.130160472999999,23.49535234,muskmelon
0.624309392,0.209499029,0.281785017,27.46583649,94.87679041,6.440584681,27.27899847,muskmelon
0.612121212,0.181829823,0.274494507,29.49401389,94.72981338,6.185053234,26.30820876,muskmelon
0.653333333,0.087728513,0.272228735,27.79161808,92.51054946,6.157724816,26.85422624,muskmelon
0.570552147,0.221941237,0.284616059,29.12533739,91.52291141,6.776987974,21.90440445,muskmelon
0.582822086,0.218907015,0.278943742,27.93114233,93.56161439,6.431970877,20.66127836,muskmelon
0.644970414,0.134141585,0.283047131,29.45771748,92.12534736,6.708743843,20.76212031,muskmelon
0.666666667,0.13798064,0.281196054,27.96872279,92.17444796,6.010739645,28.94766949,muskmelon
0.613496933,0.151369631,0.288975459,29.48882958,91.07574233,6.365956657999999,26.01909355,muskmelon
0.613793103,0.10529818,0.28102945,29.47156259,90.77069618,6.6683827660000015,28.75226067,muskmelon
0.605095541,0.179620431,0.281827598,27.076726500000003,90.14362622,6.74669542,24.4514648,muskmelon
0.646258503,0.088272288,0.275903949,27.30008597,90.80015308,6.031665834,25.09484511,muskmelon
0.630434783,0.07423235,0.271710635,29.82729394,90.79007335,6.40077205,22.84203589,muskmelon
0.570552147,0.200138871,0.288749586,29.93061247,93.22980899,6.4487926889999985,24.34814338,muskmelon
0.518518519,0.268659088,0.283481307,29.94349168,93.90741192,6.251420275,20.39020503,muskmelon
0.680981595,0.062474179,0.282271055,28.03306461,91.47355778,6.2744528110000015,21.17924769,muskmelon
0.660714286,0.057547793,0.295586518,29.8843055,94.0371147,6.135996372,21.0000988,muskmelon
0.616666667,0.155109561,0.309247011,27.7058373,92.91185695,6.194090172,22.06207161,muskmelon
0.605442177,0.125303091,0.27414747,29.78714005,94.65343534,6.327822962000001,27.8659442,muskmelon
0.63583815,0.16379444,0.28327914,28.57819995,92.86597437,6.2125672110000005,27.598717800000006,muskmelon
0.536723164,0.269104878,0.302646376,29.48069921,90.33698678,6.640470862999999,26.0365768,muskmelon
0.642458101,0.131126156,0.298033365,27.51492243,94.96218673,6.685553129,21.01796432,muskmelon
0.615384615,0.242589903,0.289233093,28.05457761,94.81637388,6.327210469,21.84869328,muskmelon
0.64556962,0.12936356,0.269206853,29.03167341,93.12603235,6.35544263,24.15591199,muskmelon
0.61038961,0.056442668,0.313430259,28.5854649,91.89216849,6.0856823439999985,26.88372572,muskmelon
0.567567568,0.197610927,0.276256198,27.08808014,93.42402083,6.781050372999999,25.32159689,muskmelon
0.584699454,0.211546359,0.312422761,27.99611732,90.84660317,6.630301421,21.61893763,muskmelon
0.533333333,0.183911476,0.304055035,27.87317436,91.14849627,6.484799661,24.05207925,muskmelon
0.577181208,0.195724793,0.273250265,28.96586565,90.71832938,6.566759102000001,22.25838137,muskmelon
0.597883598,0.266978752,0.283410468,28.87726019,92.48839665,6.170520517999999,24.44267592,muskmelon
0.61827957,0.179693585,0.300507305,29.17052093,94.19790371,6.0124803510000016,22.06994464,muskmelon
0.525641026,0.193535272,0.311498806,29.34033587,90.01506395,6.541150335,21.44532907,muskmelon
0.586826347,0.224323492,0.279781914,29.07265321,91.91533173,6.341400922,28.83568362,muskmelon
0.596938776,0.232163441,0.308232456,28.68275966,92.50969311,6.1506863639999985,29.11187663,muskmelon
0.56462585,0.161416924,0.289391793,28.92705913,91.39356832,6.438008152999999,23.20076686,muskmelon
0.64171123,0.168422793,0.298873162,27.99901833,91.64193051,6.547041902999999,23.28618248,muskmelon
0.668674699,0.060537451,0.29517519,27.59350075,91.79742953,6.399891457000001,24.84266123,muskmelon
0.555555556,0.21456309,0.280626107,29.87331077,90.60932469,6.186770318,24.69720481,muskmelon
0.538922156,0.217888608,0.312109403,28.55852465,90.45773041,6.159020864,27.26588346,muskmelon
0.540983607,0.256197807,0.313111639,29.19378695,91.46241065,6.660954816,26.48240255,muskmelon
0.6375,0.12792511,0.280145317,27.98780984,92.78226196,6.5049069789999985,27.14509034,muskmelon
0.536912752,0.185464131,0.298470087,28.05380704,91.81758779,6.706053225,20.76582087,muskmelon
0.54375,0.209266251,0.299467021,27.350629600000005,94.29119509999998,6.067665497999999,27.21244021,muskmelon
0.655172414,0.089544743,0.295635681,29.34081108,94.5513539,6.419083092,28.22908103,muskmelon
0.655629139,0.074428066,0.272451674,28.61475136,94.22253035,6.39637861,28.98574189,muskmelon
0.542682927,0.244981228,0.296920072,27.04863538,91.34685096,6.375923383,25.08146686,muskmelon
0.585365854,0.133295695,0.307087367,29.5275305,94.57459443,6.700337732,21.13545688,muskmelon
0.529032258,0.256147127,0.278152217,28.50416396,93.46806467,6.565312652999999,24.20007242,muskmelon
0.592178771,0.20609292,0.295983083,28.89578588,94.78993038,6.286515359,23.0362503,muskmelon
0.573248408,0.159490863,0.305108011,27.04927452,91.3821731,6.448061578,23.65747461,muskmelon
0.602272727,0.161681195,0.309180071,28.96017885,91.69532178,6.585872508,24.7458198,muskmelon
0.068965517,0.369141088,0.633390445,22.75088787,90.69489172,5.521466996,110.4317855,apple
0.020114943,0.394683394,0.625004855,23.8494014,94.34814995,6.133220586,114.0512495,apple
0.040345821,0.359946898,0.636256669,22.60800988,94.58900601,6.226289556,116.0396587,apple
0.024316109,0.350685778,0.641514549,21.18667419,91.13435689,6.321152192,122.233323,apple
0.057142857,0.365014676,0.635855452,23.41044706,91.69913296,5.587905967,116.07779309999998,apple
0.085790885,0.376518373,0.637522582,22.86006627,93.12859895,5.824151692999999,117.7296726,apple
0.07277628,0.379279828,0.638843778,22.48403042,93.40819246,5.7721799460000005,105.5473627,apple
0,0.351400706,0.640646925,22.02775403,92.96129462,5.790993052,121.1349176,apple
0.060773481,0.397886875,0.633076175,21.91191314,91.68748063,6.4992268210000015,117.0761277,apple
0.00308642,0.357646992,0.629777696,23.71059131,93.27392415,5.658473817000001,112.66765890000002,apple
0.085959885,0.358425207,0.633240394,21.37784654,92.72043743,5.573241391,106.1417017,apple
0.083815029,0.356040971,0.625858499,22.84852833,94.32130209,6.079497202000001,123.5977843,apple
0.037900875,0.356829896,0.63768785,23.1094265,92.79630809,6.3831802710000005,108.183792,apple
0.025936599,0.384772628,0.628169274,23.25230817,94.54128292,5.867420996,105.3558408,apple
0,0.372890703,0.636605244,23.67287749,90.4935574,5.708418722,104.2298028,apple
0.080645161,0.390957331,0.635038315,23.76881552,90.59810302,5.7983508000000015,102.2648546,apple
0.096256684,0.387442583,0.632950419,23.34386401,91.47684705,6.28188384,104.4267991,apple
0.09919571,0.381999232,0.638180551,22.63946441,90.18451645,5.697945522,108.3405879,apple
0.092436975,0.349249723,0.633939521,22.45696744,94.76285385,5.6059340870000005,114.8407725,apple
0.020231214,0.397829745,0.625913704,22.96388477,93.58065995,5.85648105,104.64729859999998,apple
0.095108696,0.361507644,0.641349335,21.07273439,93.56585985,6.041053829,107.8737015,apple
0.081690141,0.367350833,0.632287672,22.44075021,92.70785115,5.685062404,121.4977331,apple
0.005865103,0.395341371,0.633965004,22.71271308,90.45261746,5.669489065,109.8852597,apple
0.091397849,0.389208722,0.632296493,21.70416965,93.44006288,5.751707342,115.1781396,apple
0.076923077,0.388734008,0.639659004,22.43324518,92.48667725,5.800448951,119.1025189,apple
0.085106383,0.386027015,0.640169387,21.25941052,92.84416234,5.821347769,109.06584709999998,apple
0.036723164,0.395689653,0.625758961,22.9215706,94.89613443,6.28022267,105.6941544,apple
0.068306011,0.393060017,0.633943359,22.81212536,91.51861705,6.027314401,107.855225,apple
0.026011561,0.38255171,0.641417486,21.12152071,90.6878768,5.636687393,102.8017203,apple
0.017241379,0.396568813,0.63988609,21.11478672,90.31528693,5.559363609,104.5086618,apple
0.103064067,0.364583362,0.63108557,23.59997268,90.97597665,5.596449493,107.17281909999998,apple
0.006153846,0.346694029,0.632716966,23.12652652,94.71203306,5.8934929989999985,108.62118329999998,apple
0.031339031,0.393956119,0.628780186,22.98458907,93.3204487,5.875718516,122.1952483,apple
0.028409091,0.387227965,0.63991386,22.12659387,90.97818277,6.386021424,104.5412275,apple
0.065217391,0.387408887,0.63920176,22.53779727,91.48135786,5.710819862,101.8474768,apple
0.064606742,0.388195535,0.630672253,22.49095104,91.70292746,5.7959857160000015,124.3915101,apple
0.051873199,0.355765049,0.635843629,22.35548159,94.47811755,6.046673619,116.7366261,apple
0.039393939,0.356714326,0.62878403,22.20700989,93.50574163,6.443382913,120.1593771,apple
0.074285714,0.352148076,0.632866172,22.44516988,94.73763514,5.617227184,107.1843273,apple
0.079320113,0.353685662,0.63744353,22.76643029,92.12438519,6.442289294,120.4359949,apple
0.074712644,0.351548898,0.641727937,22.19109412,90.02575116,6.162034371,112.3126628,apple
0.059322034,0.384171118,0.629587681,23.6119202,91.70293849,5.812781806,123.5900822,apple
0.059322034,0.37829869,0.625036793,23.86087054,94.92048112,5.7650151260000015,105.0241329,apple
0.014124294,0.388746048,0.64253569,21.42177231,92.62665309,6.184922574,102.8045658,apple
0.006060606,0.351061168,0.644346064,22.36629253,90.78572467,5.739652177000001,124.9831618,apple
0.043227666,0.373598799,0.632535438,23.99686172,91.61001707,5.8247786360000005,117.6102915,apple
0.086350975,0.371639558,0.633527494,21.80129837,92.73446667,5.554823557000001,120.05866709999998,apple
0.067934783,0.389853596,0.631694422,23.80436344,92.80441624,6.024248787,100.6192543,apple
0.044077135,0.385741325,0.639001525,23.71475278,91.53331177,5.631333387000001,121.8961665,apple
0.055393586,0.351236133,0.639798329,23.34467359,90.37981478,5.811975094,112.8954016,apple
0.03021148,0.364099724,0.635644805,22.31253665,90.03577124,5.730557448,113.0688155,apple
0.055401662,0.3813422,0.635794232,23.50201428,92.21083961,5.66999105,107.9868949,apple
0.080229226,0.357077949,0.632751095,23.46260321,91.45665004,5.682751473,111.7763395,apple
0.076923077,0.378764624,0.633999857,23.06204373,92.39544055,6.245858905,114.7399101,apple
0.006024096,0.371658403,0.63638904,22.47420512,91.22759742,6.017370134,124.2179699,apple
0.005899705,0.389215612,0.630359585,22.69780133,92.82223419,5.53456749,105.0508234,apple
0.073770492,0.380514544,0.630947046,23.66682067,93.90191078,5.952367662,105.4004751,apple
0.083102493,0.359263987,0.639580062,22.50050273,92.45878335,6.126436584,100.9343903,apple
0.084210526,0.389962592,0.63901835,23.83053666,90.84422164,6.406818518,109.5966791,apple
0.077747989,0.378085795,0.635883617,23.64142354,93.74461474,6.155939452999999,116.6912176,apple
0.074927954,0.367975997,0.630242153,21.41363812,92.99124545,5.878568981,118.3979065,apple
0.105820106,0.376885111,0.632378139,22.85267372,94.57645809999998,5.935336307999999,117.53140259999998,apple
0.018181818,0.357367158,0.631259069,22.98208095,93.84505029,5.971332179,109.5852253,apple
0.09383378,0.38418805,0.641010665,21.19909519,90.80819418,5.67130617,103.6838922,apple
0.048710602,0.38215996,0.631501661,23.87192332,90.49939035,5.882155987999999,103.0548094,apple
0.088709677,0.372184458,0.639873702,21.0365275,94.33919546,6.08551916,114.7412734,apple
0.04494382,0.394355351,0.629117808,22.61711614,93.51978375,5.90402645,116.9256766,apple
0.077809798,0.35143951,0.640618877,21.45278675,90.74531921,6.1102188260000005,116.7036582,apple
0.07651715,0.388935691,0.64074074,22.81227579,92.12992101,6.212302608,109.3383552,apple
0.008797654,0.391686884,0.635261301,21.98141856,91.12719303,6.142803397000001,115.4789148,apple
0.043859649,0.351904051,0.639348321,22.52709326,92.54780429,6.365972687999999,115.3830068,apple
0.014880952,0.384880658,0.630496859,22.35628673,91.92360477,6.264202804,107.7697413,apple
0.028571429,0.376524243,0.64281432,21.19852186,92.15595143,6.276198595,105.8554351,apple
0.020408163,0.391795909,0.6243358,23.8812458,93.45067555,5.514253142,104.9116663,apple
0.006024096,0.365664561,0.631776715,22.78234161,94.36803516,5.682343744,122.1449949,apple
0.07967033,0.386348403,0.632163594,22.19055385,92.43764169,5.830892252000001,121.6622761,apple
0.081743869,0.38064617,0.637716351,22.91430043,90.70475565,5.603413172000001,118.6044645,apple
0.079452055,0.367596372,0.642895135,23.08950736,90.22507299,6.0967531,108.2166601,apple
0.04,0.388566805,0.632292627,21.72484506,92.83975602,6.056529526,121.6961761,apple
0.052023121,0.356691309,0.64030701,22.44307715,91.59234006,6.160267496,102.5565807,apple
0.086842105,0.388448036,0.643351876,21.1316077,91.95769858,5.814434775,122.5391946,apple
0.105263158,0.39700317,0.630281207,22.71750705,92.25479855,5.987262638,107.0289866,apple
0.025787966,0.39312679,0.62812481,23.75033085,92.88160462,5.570020684,117.6602827,apple
0.10106383,0.373174329,0.633537817,23.76121837,93.661643,5.9655513110000005,100.825956,apple
0.079096045,0.373418887,0.626575502,22.13450646,94.67695747,6.062356467000001,112.9203223,apple
0.092105263,0.387797073,0.645657474,21.17089176,90.23730166,5.895319002000001,123.6495149,apple
0.034682081,0.361991069,0.64360166,22.36238282,91.15761594,6.119432215,118.68327250000002,apple
0.002949853,0.374190745,0.637403052,22.77856513,92.70124029,5.624203283,113.7759219,apple
0,0.390598657,0.648070086,21.22503442,90.09877774,5.52078314,113.9760462,apple
0.087818697,0.35056418,0.639105878,23.15791104,90.34396882,5.731535257999999,110.712841,apple
0.094850949,0.367535906,0.63567618,22.42776057,93.91722423,5.893490899,102.7230739,apple
0.07967033,0.390362693,0.62985837,23.64082979,90.95257927,5.560521058,116.7431319,apple
0.089430894,0.385158304,0.636687527,22.29423493,90.69033986,6.222390797999999,122.7418744,apple
